chain	start	end	A	B	tags
chr1:a	69500000	69600000	0	1	B
chr1:a	69600000	69700000	0	1	B
chr1:a	69700000	69800000	0	1	B
chr1:a	69800000	69900000	0	1	B
chr1:a	69900000	70000000	0	1	B
chr1:a	70000000	70100000	0	1	B
chr1:a	70100000	70200000	0	1	B
chr1:a	70200000	70300000	0	1	B
chr1:a	70300000	70400000	0	1	B
chr1:a	70400000	70500000	0	1	B
chr1:a	70500000	70600000	0	1	B
chr1:a	70600000	70700000	0	1	B
chr1:a	70700000	70800000	0	1	B
chr1:a	70800000	70900000	0	1	B
chr1:a	70900000	71000000	1	0	A
chr1:a	71000000	71100000	1	0	A
chr1:a	71100000	71200000	1	0	A
chr1:a	71200000	71300000	1	0	A
chr1:a	71300000	71400000	0	1	B
chr1:a	71400000	71500000	0	1	B
chr1:a	71500000	71600000	0	1	B
chr1:a	71600000	71700000	0	1	B
chr1:a	71700000	71800000	0	1	B
chr1:a	71800000	71900000	0	1	B
chr1:a	71900000	72000000	0	1	B
chr1:a	72000000	72100000	1	0	A
chr1:a	72100000	72200000	1	0	A
chr1:a	72200000	72300000	1	0	A
chr1:a	72300000	72400000	1	0	A
chr1:a	72400000	72500000	1	0	A
chr1:a	72500000	72600000	1	0	A
chr1:a	72600000	72700000	1	0	A
chr1:a	72700000	72800000	1	0	A
chr1:a	72800000	72900000	1	0	A
chr1:a	72900000	73000000	1	0	A
chr1:a	73000000	73100000	1	0	A
chr1:a	73100000	73200000	1	0	A
chr1:a	73200000	73300000	1	0	A
chr1:a	73300000	73400000	0	1	B
chr1:a	73400000	73500000	0	1	B
chr1:a	73500000	73600000	0	1	B
chr1:a	73600000	73700000	0	1	B
chr1:a	73700000	73800000	1	0	A
chr1:a	73800000	73900000	1	0	A
chr1:a	73900000	74000000	1	0	A
chr1:a	74000000	74100000	1	0	A
chr1:a	74100000	74200000	1	0	A
chr1:a	74200000	74300000	1	0	A
chr1:a	74300000	74400000	1	0	A
chr1:a	74400000	74500000	1	0	A
chr1:a	74500000	74600000	1	0	A
chr1:a	74600000	74700000	1	0	A
chr1:a	74700000	74800000	1	0	A
chr1:a	74800000	74900000	1	0	A
chr1:a	74900000	75000000	1	0	A
chr1:a	75000000	75100000	1	0	A
chr1:a	75100000	75200000	1	0	A
chr1:a	75200000	75300000	1	0	A
chr1:a	75300000	75400000	1	0	A
chr1:a	75400000	75500000	1	0	A
chr1:a	75500000	75600000	1	0	A
chr1:a	75600000	75700000	1	0	A
chr1:a	75700000	75800000	1	0	A
chr1:a	75800000	75900000	0	1	B
chr1:a	75900000	76000000	0	1	B
chr1:a	76000000	76100000	0	1	B
chr1:a	76100000	76200000	0	1	B
chr1:a	76200000	76300000	0	1	B
chr1:a	76300000	76400000	0	1	B
chr1:a	76400000	76500000	0	1	B
chr1:a	76500000	76600000	0	1	B
chr1:a	76600000	76700000	0	1	B
chr1:a	76700000	76800000	0	1	B
chr1:a	76800000	76900000	0	1	B
chr1:a	76900000	77000000	1	0	A
chr1:a	77000000	77100000	1	0	A
chr1:a	77100000	77200000	1	0	A
chr1:a	77200000	77300000	1	0	A
chr1:a	77300000	77400000	1	0	A
chr1:a	77400000	77500000	1	0	A
chr1:a	77500000	77600000	1	0	A
chr1:a	77600000	77700000	1	0	A
chr1:a	77700000	77800000	1	0	A
chr1:a	77800000	77900000	1	0	A
chr1:a	77900000	78000000	1	0	A
chr1:a	78000000	78100000	1	0	A
chr1:a	78100000	78200000	1	0	A
chr1:a	78200000	78300000	1	0	A
chr1:a	78300000	78400000	1	0	A
chr1:a	78400000	78500000	1	0	A
chr1:a	78500000	78600000	1	0	A
chr1:a	78600000	78700000	1	0	A
chr1:a	78700000	78800000	1	0	A
chr1:a	78800000	78900000	0	1	B
chr1:a	78900000	79000000	0	1	B
chr1:a	79000000	79100000	0	1	B
chr1:a	79100000	79200000	0	1	B
chr1:a	79200000	79300000	0	1	B
chr1:a	79300000	79400000	0	1	B
chr1:a	79400000	79500000	1	0	A
chr1:a	79500000	79600000	1	0	A
chr1:a	79600000	79700000	1	0	A
chr1:a	79700000	79800000	1	0	A
chr1:a	79800000	79900000	1	0	A
chr1:a	79900000	80000000	1	0	A
chr1:a	80000000	80100000	1	0	A
chr1:a	80100000	80200000	1	0	A
chr1:a	80200000	80300000	1	0	A
chr1:a	80300000	80400000	1	0	A
chr1:a	80400000	80500000	1	0	A
chr1:a	80500000	80600000	1	0	A
chr1:a	80600000	80700000	1	0	A
chr1:a	80700000	80800000	1	0	A
chr1:a	80800000	80900000	1	0	A
chr1:a	80900000	81000000	1	0	A
chr1:a	81000000	81100000	0	1	B
chr1:a	81100000	81200000	0	1	B
chr1:a	81200000	81300000	0	1	B
chr1:a	81300000	81400000	0	1	B
chr1:a	81400000	81500000	0	1	B
chr1:a	81500000	81600000	0	1	B
chr1:a	81600000	81700000	0	1	B
chr1:a	81700000	81800000	0	1	B
chr1:a	81800000	81900000	0	1	B
chr1:a	81900000	82000000	0	1	B
chr1:a	82000000	82100000	0	1	B
chr1:a	82100000	82200000	0	1	B
chr1:a	82200000	82300000	1	0	A
chr1:a	82300000	82400000	1	0	A
chr1:a	82400000	82500000	1	0	A
chr1:a	82500000	82600000	1	0	A
chr1:a	82600000	82700000	1	0	A
chr1:a	82700000	82800000	1	0	A
chr1:a	82800000	82900000	1	0	A
chr1:a	82900000	83000000	1	0	A
chr1:a	83000000	83100000	1	0	A
chr1:a	83100000	83200000	1	0	A
chr1:a	83200000	83300000	0	1	B
chr1:a	83300000	83400000	0	1	B
chr1:a	83400000	83500000	0	1	B
chr1:a	83500000	83600000	0	1	B
chr1:a	83600000	83700000	0	1	B
chr1:a	83700000	83800000	0	1	B
chr1:a	83800000	83900000	0	1	B
chr1:a	83900000	84000000	0	1	B
chr1:a	84000000	84100000	0	1	B
chr1:a	84100000	84200000	0	1	B
chr1:a	84200000	84300000	0	1	B
chr1:a	84300000	84400000	0	1	B
chr1:a	84400000	84500000	0	1	B
chr1:a	84500000	84600000	1	0	A
chr1:a	84600000	84700000	1	0	A
chr1:a	84700000	84800000	1	0	A
chr1:a	84800000	84900000	1	0	A
chr1:a	84900000	85000000	1	0	A
chr1:a	85000000	85100000	1	0	A
chr1:a	85100000	85200000	1	0	A
chr1:a	85200000	85300000	1	0	A
chr1:a	85300000	85400000	1	0	A
chr1:a	85400000	85500000	1	0	A
chr1:a	85500000	85600000	1	0	A
chr1:a	85600000	85700000	1	0	A
chr1:a	85700000	85800000	1	0	A
chr1:a	85800000	85900000	1	0	A
chr1:a	85900000	86000000	1	0	A
chr1:a	86000000	86100000	1	0	A
chr1:a	86100000	86200000	1	0	A
chr1:a	86200000	86300000	1	0	A
chr1:a	86300000	86400000	1	0	A
chr1:a	86400000	86500000	1	0	A
chr1:a	86500000	86600000	1	0	A
chr1:a	86600000	86700000	1	0	A
chr1:a	86700000	86800000	1	0	A
chr1:a	86800000	86900000	1	0	A
chr1:a	86900000	87000000	1	0	A
chr1:a	87000000	87100000	1	0	A
chr1:a	87100000	87200000	1	0	A
chr1:a	87200000	87300000	1	0	A
chr1:a	87300000	87400000	1	0	A
chr1:a	87400000	87500000	1	0	A
chr1:a	87500000	87600000	1	0	A
chr1:a	87600000	87700000	1	0	A
chr1:a	87700000	87800000	1	0	A
chr1:a	87800000	87900000	1	0	A
chr1:a	87900000	88000000	1	0	A
chr1:a	88000000	88100000	1	0	A
chr1:a	88100000	88200000	1	0	A
chr1:a	88200000	88300000	1	0	A
chr1:a	88300000	88400000	1	0	A
chr1:a	88400000	88500000	1	0	A
chr1:a	88500000	88600000	0	1	B
chr1:a	88600000	88700000	0	1	B
chr1:a	88700000	88800000	0	1	B
chr1:a	88800000	88900000	0	1	B
chr1:a	88900000	89000000	0	1	B
chr1:a	89000000	89100000	0	1	B
chr1:a	89100000	89200000	0	1	B
chr1:a	89200000	89300000	0	1	B
chr1:a	89300000	89400000	0	1	B
chr1:a	89400000	89500000	0	1	B
chr1:a	89500000	89600000	0	1	B
chr1:a	89600000	89700000	0	1	B
chr1:a	89700000	89800000	0	1	B
chr1:a	89800000	89900000	0	1	B
chr1:a	89900000	90000000	0	1	B
chr1:a	90000000	90100000	1	0	A
chr1:a	90100000	90200000	1	0	A
chr1:a	90200000	90300000	1	0	A
chr1:a	90300000	90400000	1	0	A
chr1:a	90400000	90500000	1	0	A
chr1:a	90500000	90600000	1	0	A
chr1:a	90600000	90700000	1	0	A
chr1:a	90700000	90800000	1	0	A
chr1:a	90800000	90900000	1	0	A
chr1:a	90900000	91000000	1	0	A
chr1:a	91000000	91100000	1	0	A
chr1:a	91100000	91200000	1	0	A
chr1:a	91200000	91300000	1	0	A
chr1:a	91300000	91400000	1	0	A
chr1:a	91400000	91500000	1	0	A
chr1:a	91500000	91600000	1	0	A
chr1:a	91600000	91700000	1	0	A
chr1:a	91700000	91800000	1	0	A
chr1:a	91800000	91900000	1	0	A
chr1:a	91900000	92000000	1	0	A
chr1:a	92000000	92100000	1	0	A
chr1:a	92100000	92200000	1	0	A
chr1:a	92200000	92300000	1	0	A
chr1:a	92300000	92400000	1	0	A
chr1:a	92400000	92500000	1	0	A
chr1:a	92500000	92600000	1	0	A
chr1:a	92600000	92700000	1	0	A
chr1:a	92700000	92800000	1	0	A
chr1:a	92800000	92900000	1	0	A
chr1:a	92900000	93000000	1	0	A
chr1:a	93000000	93100000	1	0	A
chr1:a	93100000	93200000	1	0	A
chr1:a	93200000	93300000	1	0	A
chr1:a	93300000	93400000	1	0	A
chr1:a	93400000	93500000	1	0	A
chr1:a	93500000	93600000	1	0	A
chr1:a	93600000	93700000	1	0	A
chr1:a	93700000	93800000	1	0	A
chr1:a	93800000	93900000	1	0	A
chr1:a	93900000	94000000	1	0	A
chr1:a	94000000	94100000	1	0	A
chr1:a	94100000	94200000	1	0	A
chr1:a	94200000	94300000	1	0	A
chr1:a	94300000	94400000	0	1	B
chr1:a	94400000	94500000	0	1	B
chr1:a	94500000	94600000	0	1	B
chr1:a	94600000	94700000	0	1	B
chr1:a	94700000	94800000	0	1	B
chr1:a	94800000	94900000	0	1	B
chr1:a	94900000	95000000	0	1	B
chr1:a	95000000	95100000	0	1	B
chr1:a	95100000	95200000	0	1	B
chr1:a	95200000	95300000	0	1	B
chr1:a	95300000	95400000	1	0	A
chr1:a	95400000	95500000	1	0	A
chr1:a	95500000	95600000	1	0	A
chr1:a	95600000	95700000	1	0	A
chr1:a	95700000	95800000	1	0	A
chr1:a	95800000	95900000	0	1	B
chr1:a	95900000	96000000	0	1	B
chr1:a	96000000	96100000	0	1	B
chr1:a	96100000	96200000	0	1	B
chr1:a	96200000	96300000	0	1	B
chr1:a	96300000	96400000	0	1	B
chr1:a	96400000	96500000	0	1	B
chr1:a	96500000	96600000	0	1	B
chr1:a	96600000	96700000	0	1	B
chr1:a	96700000	96800000	0	1	B
chr1:a	96800000	96900000	0	1	B
chr1:a	96900000	97000000	0	1	B
chr1:a	97000000	97100000	0	1	B
chr1:a	97100000	97200000	0	1	B
chr1:a	97200000	97300000	0	1	B
chr1:a	97300000	97400000	0	1	B
chr1:a	97400000	97500000	0	1	B
chr1:a	97500000	97600000	1	0	A
chr1:a	97600000	97700000	1	0	A
chr1:a	97700000	97800000	0	1	B
chr1:a	97800000	97900000	0	1	B
chr1:a	97900000	98000000	0	1	B
chr1:a	98000000	98100000	0	1	B
chr1:a	98100000	98200000	0	1	B
chr1:a	98200000	98300000	0	1	B
chr1:a	98300000	98400000	0	1	B
chr1:a	98400000	98500000	0	1	B
chr1:a	98500000	98600000	0	1	B
chr1:a	98600000	98700000	0	1	B
chr1:a	98700000	98800000	0	1	B
chr1:a	98800000	98900000	0	1	B
chr1:a	98900000	99000000	0	1	B
chr1:a	99000000	99100000	0	1	B
chr1:a	99100000	99200000	0	1	B
chr1:a	99200000	99300000	0	1	B
chr1:a	99300000	99400000	0	1	B
chr1:a	99400000	99500000	0	1	B
chr1:a	99500000	99600000	0	1	B
chr1:a	99600000	99700000	0	1	B
chr1:a	99700000	99800000	0	1	B
chr1:a	99800000	99900000	0	1	B
chr1:a	99900000	100000000	0	1	B
chr1:a	100000000	100100000	0	1	B
chr1:a	100100000	100200000	0	1	B
chr1:a	100200000	100300000	0	1	B
chr1:a	100300000	100400000	0	1	B
chr1:a	100400000	100500000	0	1	B
chr1:a	100500000	100600000	0	1	B
chr1:a	100600000	100700000	0	1	B
chr1:a	100700000	100800000	0	1	B
chr1:a	100800000	100900000	0	1	B
chr1:a	100900000	101000000	0	1	B
chr1:a	101000000	101100000	0	1	B
chr1:a	101100000	101200000	0	1	B
chr1:a	101200000	101300000	0	1	B
chr1:a	101300000	101400000	0	1	B
chr1:a	101400000	101500000	0	1	B
chr1:a	101500000	101600000	0	1	B
chr1:a	101600000	101700000	0	1	B
chr1:a	101700000	101800000	0	1	B
chr1:a	101800000	101900000	0	1	B
chr1:a	101900000	102000000	0	1	B
chr1:a	102000000	102100000	0	1	B
chr1:a	102100000	102200000	0	1	B
chr1:a	102200000	102300000	0	1	B
chr1:a	102300000	102400000	0	1	B
chr1:a	102400000	102500000	0	1	B
chr1:a	102500000	102600000	0	1	B
chr1:a	102600000	102700000	0	1	B
chr1:a	102700000	102800000	0	1	B
chr1:a	102800000	102900000	0	1	B
chr1:a	102900000	103000000	0	1	B
chr1:a	103000000	103100000	0	1	B
chr1:a	103100000	103200000	0	1	B
chr1:a	103200000	103300000	0	1	B
chr1:a	103300000	103400000	0	1	B
chr1:a	103400000	103500000	0	1	B
chr1:a	103500000	103600000	0	1	B
chr1:a	103600000	103700000	0	1	B
chr1:a	103700000	103800000	0	1	B
chr1:a	103800000	103900000	0	1	B
chr1:a	103900000	104000000	0	1	B
chr1:a	104000000	104100000	0	1	B
chr1:a	104100000	104200000	0	1	B
chr1:a	104200000	104300000	0	1	B
chr1:a	104300000	104400000	0	1	B
chr1:a	104400000	104500000	0	1	B
chr1:a	104500000	104600000	0	1	B
chr1:a	104600000	104700000	0	1	B
chr1:a	104700000	104800000	0	1	B
chr1:a	104800000	104900000	0	1	B
chr1:a	104900000	105000000	0	1	B
chr1:a	105000000	105100000	0	1	B
chr1:a	105100000	105200000	0	1	B
chr1:a	105200000	105300000	0	1	B
chr1:a	105300000	105400000	0	1	B
chr1:a	105400000	105500000	0	1	B
chr1:a	105500000	105600000	1	0	A
chr1:a	105600000	105700000	1	0	A
chr1:a	105700000	105800000	1	0	A
chr1:a	105800000	105900000	1	0	A
chr1:a	105900000	106000000	1	0	A
chr1:a	106000000	106100000	1	0	A
chr1:a	106100000	106200000	1	0	A
chr1:a	106200000	106300000	1	0	A
chr1:a	106300000	106400000	1	0	A
chr1:a	106400000	106500000	1	0	A
chr1:a	106500000	106600000	1	0	A
chr1:a	106600000	106700000	1	0	A
chr1:a	106700000	106800000	1	0	A
chr1:a	106800000	106900000	1	0	A
chr1:a	106900000	107000000	1	0	A
chr1:a	107000000	107100000	0	1	B
chr1:a	107100000	107200000	0	1	B
chr1:a	107200000	107300000	0	1	B
chr1:a	107300000	107400000	1	0	A
chr1:a	107400000	107500000	0	1	B
chr1:a	107500000	107600000	0	1	B
chr1:a	107600000	107700000	1	0	A
chr1:a	107700000	107800000	0	1	B
chr1:a	107800000	107900000	0	1	B
chr1:a	107900000	108000000	0	1	B
chr1:a	108000000	108100000	0	1	B
chr1:a	108100000	108200000	0	1	B
chr1:a	108200000	108300000	0	1	B
chr1:a	108300000	108400000	0	1	B
chr1:a	108400000	108500000	0	1	B
chr1:a	108500000	108600000	0	1	B
chr1:a	108600000	108700000	0	1	B
chr1:a	108700000	108800000	0	1	B
chr1:a	108800000	108900000	0	1	B
chr1:a	108900000	109000000	0	1	B
chr1:a	109000000	109100000	0	1	B
chr1:a	109100000	109200000	0	1	B
chr1:a	109200000	109300000	0	1	B
chr1:a	109300000	109400000	0	1	B
chr1:a	109400000	109500000	0	1	B
chr1:a	109500000	109600000	0	1	B
chr1:a	109600000	109700000	0	1	B
chr1:a	109700000	109800000	0	1	B
chr1:a	109800000	109900000	0	1	B
chr1:a	109900000	110000000	0	1	B
chr1:a	110000000	110100000	0	1	B
chr1:a	110100000	110200000	0	1	B
chr1:a	110200000	110300000	0	1	B
chr1:a	110300000	110400000	0	1	B
chr1:a	110400000	110500000	0	1	B
chr1:a	110500000	110600000	0	1	B
chr1:a	110600000	110700000	0	1	B
chr1:a	110700000	110800000	0	1	B
chr1:a	110800000	110900000	0	1	B
chr1:a	110900000	111000000	0	1	B
chr1:a	111000000	111100000	0	1	B
chr1:a	111100000	111200000	0	1	B
chr1:a	111200000	111300000	0	1	B
chr1:a	111300000	111400000	0	1	B
chr1:a	111400000	111500000	0	1	B
chr1:a	111500000	111600000	0	1	B
chr1:a	111600000	111700000	0	1	B
chr1:a	111700000	111800000	0	1	B
chr1:a	111800000	111900000	0	1	B
chr1:a	111900000	112000000	0	1	B
chr1:a	112000000	112100000	0	1	B
chr1:a	112100000	112200000	0	1	B
chr1:a	112200000	112300000	0	1	B
chr1:a	112300000	112400000	0	1	B
chr1:a	112400000	112500000	0	1	B
chr1:a	112500000	112600000	0	1	B
chr1:a	112600000	112700000	0	1	B
chr1:a	112700000	112800000	0	1	B
chr1:a	112800000	112900000	0	1	B
chr1:a	112900000	113000000	0	1	B
chr1:a	113000000	113100000	0	1	B
chr1:a	113100000	113200000	0	1	B
chr1:a	113200000	113300000	0	1	B
chr1:a	113300000	113400000	0	1	B
chr1:a	113400000	113500000	0	1	B
chr1:a	113500000	113600000	0	1	B
chr1:a	113600000	113700000	0	1	B
chr1:a	113700000	113800000	0	1	B
chr1:a	113800000	113900000	0	1	B
chr1:a	113900000	114000000	0	1	B
chr1:a	114000000	114100000	0	1	B
chr1:a	114100000	114200000	0	1	B
chr1:a	114200000	114300000	0	1	B
chr1:a	114300000	114400000	0	1	B
chr1:a	114400000	114500000	0	1	B
chr1:a	114500000	114600000	0	1	B
chr1:a	114600000	114700000	0	1	B
chr1:a	114700000	114800000	0	1	B
chr1:a	114800000	114900000	0	1	B
chr1:a	114900000	115000000	0	1	B
chr1:a	115000000	115100000	0	1	B
chr1:a	115100000	115200000	0	1	B
chr1:a	115200000	115300000	0	1	B
chr1:a	115300000	115400000	0	1	B
chr1:a	115400000	115500000	0	1	B
chr1:a	115500000	115600000	0	1	B
chr1:a	115600000	115700000	0	1	B
chr1:a	115700000	115800000	0	1	B
chr1:a	115800000	115900000	0	1	B
chr1:a	115900000	116000000	0	1	B
chr1:a	116000000	116100000	0	1	B
chr1:a	116100000	116200000	0	1	B
chr1:a	116200000	116300000	0	1	B
chr1:a	116300000	116400000	0	1	B
chr1:a	116400000	116500000	0	1	B
chr1:a	116500000	116600000	0	1	B
chr1:a	116600000	116700000	0	1	B
chr1:a	116700000	116800000	0	1	B
chr1:a	116800000	116900000	0	1	B
chr1:a	116900000	117000000	0	1	B
chr1:a	117000000	117100000	0	1	B
chr1:a	117100000	117200000	0	1	B
chr1:a	117200000	117300000	0	1	B
chr1:a	117300000	117400000	0	1	B
chr1:a	117400000	117500000	0	1	B
chr1:a	117500000	117600000	0	1	B
chr1:a	117600000	117700000	0	1	B
chr1:a	117700000	117800000	0	1	B
chr1:a	117800000	117900000	0	1	B
chr1:a	117900000	118000000	0	1	B
chr1:a	118000000	118100000	0	1	B
chr1:a	118100000	118200000	0	1	B
chr1:a	118200000	118300000	1	0	A
chr1:a	118300000	118400000	1	0	A
chr1:a	118400000	118500000	1	0	A
chr1:a	118500000	118600000	1	0	A
chr1:a	118600000	118700000	1	0	A
chr1:a	118700000	118800000	0	1	B
chr1:a	118800000	118900000	0	1	B
chr1:a	118900000	119000000	0	1	B
chr1:a	119000000	119100000	0	1	B
chr1:a	119100000	119200000	0	1	B
chr1:a	119200000	119300000	0	1	B
chr1:a	119300000	119400000	0	1	B
chr1:a	119400000	119500000	1	0	A
chr1:a	119500000	119600000	1	0	A
chr1:a	119600000	119700000	1	0	A
chr1:a	119700000	119800000	1	0	A
chr1:a	119800000	119900000	1	0	A
chr1:a	119900000	120000000	1	0	A
chr1:a	120000000	120100000	1	0	A
chr1:a	120100000	120200000	1	0	A
chr1:a	120200000	120300000	1	0	A
chr1:a	120300000	120400000	1	0	A
chr1:a	120400000	120500000	1	0	A
chr1:a	120500000	120600000	1	0	A
chr1:a	120600000	120700000	1	0	A
chr1:a	120700000	120800000	1	0	A
chr1:a	120800000	120900000	1	0	A
chr1:a	120900000	121000000	0	1	B
chr1:a	121000000	121100000	1	0	A
chr1:a	121100000	121200000	1	0	A
chr1:a	121200000	121300000	1	0	A
chr1:a	121300000	121400000	1	0	A
chr1:a	121400000	121500000	1	0	A
chr1:a	121500000	121600000	1	0	A
chr1:a	121600000	121700000	0	1	B
chr1:a	121700000	121800000	0	1	B
chr1:a	121800000	121900000	0	1	B
chr1:a	121900000	122000000	0	1	B
chr1:a	122000000	122100000	0	1	B
chr1:a	122100000	122200000	0	1	B
chr1:a	122200000	122300000	0	1	B
chr1:a	122300000	122400000	0	1	B
chr1:a	122400000	122500000	0	1	B
chr1:a	122500000	122600000	0	1	B
chr1:a	122600000	122700000	0	1	B
chr1:a	122700000	122800000	0	1	B
chr1:a	122800000	122900000	0	1	B
chr1:a	122900000	123000000	0	1	B
chr1:a	123000000	123100000	0	1	B
chr1:a	123100000	123200000	0	1	B
chr1:a	123200000	123300000	0	1	B
chr1:a	123300000	123400000	0	1	B
chr1:a	123400000	123500000	0	1	B
chr1:a	123500000	123600000	0	1	B
chr1:a	123600000	123700000	0	1	B
chr1:a	123700000	123800000	0	1	B
chr1:a	123800000	123900000	0	1	B
chr1:a	123900000	124000000	0	1	B
chr1:a	124000000	124100000	0	1	B
chr1:a	124100000	124200000	0	1	B
chr1:a	124200000	124300000	0	1	B
chr1:a	124300000	124400000	0	1	B
chr1:a	124400000	124500000	0	1	B
chr1:a	124500000	124600000	0	1	B
chr1:a	124600000	124700000	0	1	B
chr1:a	124700000	124800000	0	1	B
chr1:a	124800000	124900000	0	1	B
chr1:a	124900000	125000000	0	1	B
chr1:a	125000000	125100000	0	1	B
chr1:a	125100000	125200000	0	1	B
chr1:a	125200000	125300000	0	1	B
chr1:a	125300000	125400000	0	1	B
chr1:a	125400000	125500000	1	0	A
chr1:a	125500000	125600000	1	0	A
chr1:a	125600000	125700000	1	0	A
chr1:a	125700000	125800000	0	1	B
chr1:a	125800000	125900000	0	1	B
chr1:a	125900000	126000000	0	1	B
chr1:a	126000000	126100000	0	1	B
chr1:a	126100000	126200000	0	1	B
chr1:a	126200000	126300000	0	1	B
chr1:a	126300000	126400000	0	1	B
chr1:a	126400000	126500000	0	1	B
chr1:a	126500000	126600000	0	1	B
chr1:a	126600000	126700000	0	1	B
chr1:a	126700000	126800000	0	1	B
chr1:a	126800000	126900000	0	1	B
chr1:a	126900000	127000000	0	1	B
chr1:a	127000000	127100000	1	0	A
chr1:a	127100000	127200000	1	0	A
chr1:a	127200000	127300000	1	0	A
chr1:a	127300000	127400000	1	0	A
chr1:a	127400000	127500000	1	0	A
chr1:a	127500000	127600000	1	0	A
chr1:a	127600000	127700000	1	0	A
chr1:a	127700000	127800000	1	0	A
chr1:a	127800000	127900000	1	0	A
chr1:a	127900000	128000000	1	0	A
chr1:a	128000000	128100000	1	0	A
chr1:a	128100000	128200000	1	0	A
chr1:a	128200000	128300000	1	0	A
chr1:a	128300000	128400000	1	0	A
chr1:a	128400000	128500000	1	0	A
chr1:a	128500000	128600000	1	0	A
chr1:a	128600000	128700000	1	0	A
chr1:a	128700000	128800000	1	0	A
chr1:a	128800000	128900000	1	0	A
chr1:a	128900000	129000000	1	0	A
chr1:a	129000000	129100000	0	1	B
chr1:a	129100000	129200000	0	1	B
chr1:a	129200000	129300000	0	1	B
chr1:a	129300000	129400000	0	1	B
chr1:a	129400000	129500000	0	1	B
chr1:a	129500000	129600000	0	1	B
chr1:a	129600000	129700000	0	1	B
chr1:a	129700000	129800000	0	1	B
chr1:a	129800000	129900000	0	1	B
chr1:a	129900000	130000000	0	1	B
chr1:a	130000000	130100000	0	1	B
chr1:a	130100000	130200000	0	1	B
chr1:a	130200000	130300000	0	1	B
chr1:a	130300000	130400000	0	1	B
chr1:a	130400000	130500000	0	1	B
chr1:a	130500000	130600000	1	0	A
chr1:a	130600000	130700000	1	0	A
chr1:a	130700000	130800000	1	0	A
chr1:a	130800000	130900000	1	0	A
chr1:a	130900000	131000000	1	0	A
chr1:a	131000000	131100000	1	0	A
chr1:a	131100000	131200000	1	0	A
chr1:a	131200000	131300000	1	0	A
chr1:a	131300000	131400000	1	0	A
chr1:a	131400000	131500000	1	0	A
chr1:a	131500000	131600000	1	0	A
chr1:a	131600000	131700000	1	0	A
chr1:a	131700000	131800000	1	0	A
chr1:a	131800000	131900000	1	0	A
chr1:a	131900000	132000000	1	0	A
chr1:a	132000000	132100000	1	0	A
chr1:a	132100000	132200000	1	0	A
chr1:a	132200000	132300000	1	0	A
chr1:a	132300000	132400000	1	0	A
chr1:a	132400000	132500000	1	0	A
chr1:a	132500000	132600000	1	0	A
chr1:a	132600000	132700000	1	0	A
chr1:a	132700000	132800000	1	0	A
chr1:a	132800000	132900000	1	0	A
chr1:a	132900000	133000000	1	0	A
chr1:a	133000000	133100000	1	0	A
chr1:a	133100000	133200000	1	0	A
chr1:a	133200000	133300000	1	0	A
chr1:a	133300000	133400000	1	0	A
chr1:a	133400000	133500000	1	0	A
chr1:a	133500000	133600000	1	0	A
chr1:a	133600000	133700000	1	0	A
chr1:a	133700000	133800000	1	0	A
chr1:a	133800000	133900000	1	0	A
chr1:a	133900000	134000000	1	0	A
chr1:a	134000000	134100000	1	0	A
chr1:a	134100000	134200000	1	0	A
chr1:a	134200000	134300000	1	0	A
chr1:a	134300000	134400000	1	0	A
chr1:a	134400000	134500000	1	0	A
chr1:a	134500000	134600000	1	0	A
chr1:a	134600000	134700000	1	0	A
chr1:a	134700000	134800000	1	0	A
chr1:a	134800000	134900000	1	0	A
chr1:a	134900000	135000000	1	0	A
chr1:a	135000000	135100000	1	0	A
chr1:a	135100000	135200000	1	0	A
chr1:a	135200000	135300000	1	0	A
chr1:a	135300000	135400000	1	0	A
chr1:a	135400000	135500000	1	0	A
chr1:a	135500000	135600000	1	0	A
chr1:a	135600000	135700000	1	0	A
chr1:a	135700000	135800000	1	0	A
chr1:a	135800000	135900000	1	0	A
chr1:a	135900000	136000000	1	0	A
chr1:a	136000000	136100000	1	0	A
chr1:a	136100000	136200000	1	0	A
chr1:a	136200000	136300000	1	0	A
chr1:a	136300000	136400000	1	0	A
chr1:a	136400000	136500000	1	0	A
chr1:a	136500000	136600000	1	0	A
chr1:a	136600000	136700000	1	0	A
chr1:a	136700000	136800000	1	0	A
chr1:a	136800000	136900000	1	0	A
chr1:a	136900000	137000000	1	0	A
chr1:a	137000000	137100000	1	0	A
chr1:a	137100000	137200000	1	0	A
chr1:a	137200000	137300000	0	1	B
chr1:a	137300000	137400000	0	1	B
chr1:a	137400000	137500000	0	1	B
chr1:a	137500000	137600000	0	1	B
chr1:a	137600000	137700000	1	0	A
chr1:a	137700000	137800000	1	0	A
chr1:a	137800000	137900000	1	0	A
chr1:a	137900000	138000000	1	0	A
chr1:a	138000000	138100000	1	0	A
chr1:a	138100000	138200000	1	0	A
chr1:a	138200000	138300000	1	0	A
chr1:a	138300000	138400000	1	0	A
chr1:a	138400000	138500000	1	0	A
chr1:a	138500000	138600000	1	0	A
chr1:a	138600000	138700000	1	0	A
chr1:a	138700000	138800000	1	0	A
chr1:a	138800000	138900000	1	0	A
chr1:a	138900000	139000000	1	0	A
chr1:a	139000000	139100000	1	0	A
chr1:a	139100000	139200000	1	0	A
chr1:a	139200000	139300000	1	0	A
chr1:a	139300000	139400000	1	0	A
