chrom	start	end	score
chr1	82500000	82600000	0.297006
chr1	82600000	82700000	0.286243
chr1	82700000	82800000	0.260494
chr1	82800000	82900000	0.265804
chr1	82900000	83000000	0.264422
chr1	83000000	83100000	0.295916
chr1	83100000	83200000	0.274632
chr1	83200000	83300000	0.261692
chr1	83300000	83400000	0.30692
chr1	83400000	83500000	0.345665
chr1	83500000	83600000	0.380848
chr1	83600000	83700000	0.345391
chr1	83700000	83800000	0.318636
chr1	83800000	83900000	0.246267
chr1	83900000	84000000	0.27598
chr1	84000000	84100000	0.321078
chr1	84100000	84200000	0.316237
chr1	84200000	84300000	0.345325
chr1	84300000	84400000	0.36935
chr1	84400000	84500000	0.301177
chr1	84500000	84600000	0.448275
chr1	84600000	84700000	0.377459
chr1	84700000	84800000	0.309658
chr1	84800000	84900000	0.442769
chr1	84900000	85000000	0.318205
chr1	85000000	85100000	0.333948
chr1	85100000	85200000	0.342058
chr1	85200000	85300000	0.284868
chr1	85300000	85400000	0.3252
chr1	85400000	85500000	0.335125
chr1	85500000	85600000	0.334043
chr1	85600000	85700000	0.342835
chr1	85700000	85800000	0.263607
chr1	85800000	85900000	0.333363
chr1	85900000	86000000	0.368468
chr1	86000000	86100000	0.332589
chr1	86100000	86200000	0.319025
chr1	86200000	86300000	0.28772
chr1	86300000	86400000	0.268591
chr1	86400000	86500000	0.401488
chr1	86500000	86600000	0.338564
chr1	86600000	86700000	0.319568
chr1	86700000	86800000	0.335703
chr1	86800000	86900000	0.368713
chr1	86900000	87000000	0.435369
chr1	87000000	87100000	0.427216
chr1	87100000	87200000	0.343661
chr1	87200000	87300000	0.370813
chr1	87300000	87400000	0.311872
chr1	87400000	87500000	0.36117
chr1	87500000	87600000	0.348013
chr1	87600000	87700000	0.356617
chr1	87700000	87800000	0.316081
chr1	87800000	87900000	0.354396
chr1	87900000	88000000	0.28027
chr1	88000000	88100000	0.29231
chr1	88100000	88200000	0.279595
chr1	88200000	88300000	0.322967
chr1	88300000	88400000	0.289297
chr1	88400000	88500000	0.309322
chr1	88500000	88600000	0.298204
chr1	88600000	88700000	0.294712
chr1	88700000	88800000	0.427021
chr1	88800000	88900000	0.401587
chr1	88900000	89000000	0.359799
chr1	89000000	89100000	0.422752
chr1	89100000	89200000	0.373337
chr1	89200000	89300000	0.411963
chr1	89300000	89400000	0.304474
chr1	89400000	89500000	0.300649
chr1	89500000	89600000	0.492921
chr1	89600000	89700000	0.433847
chr1	89700000	89800000	0.34606
chr1	89800000	89900000	0.419964
chr1	89900000	90000000	0.372753
chr1	90000000	90100000	0.264779
chr1	90100000	90200000	0.327867
chr1	90200000	90300000	0.345393
chr1	90300000	90400000	0.364808
chr1	90400000	90500000	0.335748
chr1	90500000	90600000	0.329318
chr1	90600000	90700000	0.305674
chr1	90700000	90800000	0.321186
chr1	90800000	90900000	0.279337
chr1	90900000	91000000	0.410949
chr1	91000000	91100000	0.394159
chr1	91100000	91200000	0.32082
chr1	91200000	91300000	0.305192
chr1	91300000	91400000	0.325217
chr1	91400000	91500000	0.290228
chr1	91500000	91600000	0.399121
chr1	91600000	91700000	0.394885
chr1	91700000	91800000	0.393322
chr1	91800000	91900000	0.426158
chr1	91900000	92000000	0.280612
chr1	92000000	92100000	0.321294
chr1	92100000	92200000	0.327243
chr1	92200000	92300000	0.315501
chr1	92300000	92400000	0.367073
chr1	92400000	92500000	0.328642
chr1	92500000	92600000	0.461788
chr1	92600000	92700000	0.341649
chr1	92700000	92800000	0.328218
chr1	92800000	92900000	0.298109
chr1	92900000	93000000	0.450821
chr1	93000000	93100000	0.493586
chr1	93100000	93200000	0.469502
chr1	93200000	93300000	0.385706
chr1	93300000	93400000	0.334678
chr1	93400000	93500000	0.313906
chr1	93500000	93600000	0.327238
chr1	93600000	93700000	0.361352
chr1	93700000	93800000	0.406756
chr1	93800000	93900000	0.220094
chr1	93900000	94000000	0.300293
chr1	94000000	94100000	0.343302
chr1	94100000	94200000	0.333434
chr1	94200000	94300000	0.318912
chr1	94300000	94400000	0.328283
chr1	94400000	94500000	0.351726
chr1	94500000	94600000	0.33458
chr1	94600000	94700000	0.359789
chr1	94700000	94800000	0.384982
chr1	94800000	94900000	0.311669
chr1	94900000	95000000	0.381552
chr1	95000000	95100000	0.291014
chr1	95100000	95200000	0.301784
chr1	95200000	95300000	0.304333
chr1	95300000	95400000	0.313412
chr1	95400000	95500000	0.274932
chr1	95500000	95600000	0.285862
chr1	95600000	95700000	0.304081
chr1	95700000	95800000	0.320292
chr1	95800000	95900000	0.301233
chr1	95900000	96000000	0.280337
chr1	96000000	96100000	0.278943
chr1	96100000	96200000	0.304208
chr1	96200000	96300000	0.250366
chr1	96300000	96400000	0.324309
chr1	96400000	96500000	0.282583
chr1	96500000	96600000	0.273745
chr1	96600000	96700000	0.283035
chr1	96700000	96800000	0.421152
chr1	96800000	96900000	0.258015
chr1	96900000	97000000	0.282758
chr1	97000000	97100000	0.297177
chr1	97100000	97200000	0.295454
chr1	97200000	97300000	0.318014
chr1	97300000	97400000	0.331923
chr1	97400000	97500000	0.329937
chr1	97500000	97600000	0.330608
chr1	97600000	97700000	0.349316
chr1	97700000	97800000	0.340691
chr1	97800000	97900000	0.354854
chr1	97900000	98000000	0.285757
chr1	98000000	98100000	0.278219
chr1	98100000	98200000	0.290432
chr1	98200000	98300000	0.271662
chr1	98300000	98400000	0.330478
chr1	98400000	98500000	0.285482
chr1	98500000	98600000	0.275809
chr1	98600000	98700000	0.316624
chr1	98700000	98800000	0.287111
chr1	98800000	98900000	0.311268
chr1	98900000	99000000	0.312855
chr1	99000000	99100000	0.32375
chr1	99100000	99200000	0.297514
chr1	99200000	99300000	0.311666
chr1	99300000	99400000	0.303692
chr1	99400000	99500000	0.314948
chr1	99500000	99600000	0.300446
chr1	99600000	99700000	0.350006
chr1	99700000	99800000	0.328275
chr1	99800000	99900000	0.367159
chr1	99900000	100000000	0.422699
chr1	100000000	100100000	0.380913
chr1	100100000	100200000	0.295524
chr1	100200000	100300000	0.368581
chr1	100300000	100400000	0.340465
chr1	100400000	100500000	0.273625
chr1	100500000	100600000	0.309243
chr1	100600000	100700000	0.393725
chr1	100700000	100800000	0.370446
chr1	100800000	100900000	0.326391
chr1	100900000	101000000	0.431595
chr1	101000000	101100000	0.442366
chr1	101100000	101200000	0.432528
chr1	101200000	101300000	0.416045
chr1	101300000	101400000	0.524441
chr1	101400000	101500000	0.357485
chr1	101500000	101600000	0.357905
chr1	101600000	101700000	0.307547
chr1	101700000	101800000	0.303657
chr1	101800000	101900000	0.335467
chr1	101900000	102000000	0.305783
chr1	102000000	102100000	0.315356
chr1	102100000	102200000	0.264862
chr1	102200000	102300000	0.31611
chr1	102300000	102400000	0.276498
chr1	102400000	102500000	0.262474
chr1	102500000	102600000	0.306798
chr1	102600000	102700000	0.283364
chr1	102700000	102800000	0.287808
chr1	102800000	102900000	0.319144
chr1	102900000	103000000	0.250763
chr1	103000000	103100000	0.258786
chr1	103100000	103200000	0.317112
chr1	103200000	103300000	0.312206
chr1	103300000	103400000	0.327354
chr1	103400000	103500000	0.298766
chr1	103500000	103600000	0.31601
chr1	103600000	103700000	nan
chr1	103700000	103800000	nan
chr1	103800000	103900000	0.251284
chr1	103900000	104000000	0.25901
chr1	104000000	104100000	0.324317
chr1	104100000	104200000	0.312278
chr1	104200000	104300000	0.290474
chr1	104300000	104400000	0.290748
chr1	104400000	104500000	0.278115
chr1	104500000	104600000	0.282953
chr1	104600000	104700000	0.226483
chr1	104700000	104800000	0.362867
chr1	104800000	104900000	0.286808
chr1	104900000	105000000	0.330468
chr1	105000000	105100000	0.266223
chr1	105100000	105200000	0.27374
chr1	105200000	105300000	0.259554
chr1	105300000	105400000	0.285711
chr1	105400000	105500000	0.307707
chr1	105500000	105600000	0.273739
chr1	105600000	105700000	0.267434
chr1	105700000	105800000	0.245728
chr1	105800000	105900000	0.282185
chr1	105900000	106000000	0.262501
chr1	106000000	106100000	0.287112
chr1	106100000	106200000	0.290149
chr1	106200000	106300000	0.319489
chr1	106300000	106400000	0.307795
chr1	106400000	106500000	0.288632
chr1	106500000	106600000	0.284785
chr1	106600000	106700000	0.313238
chr1	106700000	106800000	0.318547
chr1	106800000	106900000	0.306663
chr1	106900000	107000000	0.304161
chr1	107000000	107100000	0.371561
chr1	107100000	107200000	0.290627
chr1	107200000	107300000	0.324375
chr1	107300000	107400000	0.357421
chr1	107400000	107500000	0.452024
chr1	107500000	107600000	0.314187
chr1	107600000	107700000	0.323259
chr1	107700000	107800000	0.259833
chr1	107800000	107900000	0.411165
chr1	107900000	108000000	0.384405
chr1	108000000	108100000	0.383754
chr1	108100000	108200000	0.268355
chr1	108200000	108300000	nan
chr1	108300000	108400000	0.320753
chr1	108400000	108500000	nan
chr1	108500000	108600000	0.500378
chr1	108600000	108700000	0.338719
chr1	108700000	108800000	0.298998
chr1	108800000	108900000	0.476269
chr1	108900000	109000000	0.403137
chr1	109000000	109100000	0.393971
chr1	109100000	109200000	0.454369
chr1	109200000	109300000	0.37309
chr1	109300000	109400000	0.445825
chr1	109400000	109500000	0.426749
chr1	109500000	109600000	0.298855
chr1	109600000	109700000	0.402428
chr1	109700000	109800000	0.398689
chr1	109800000	109900000	0.463293
chr1	109900000	110000000	0.407885
chr1	110000000	110100000	0.400965
chr1	110100000	110200000	0.340051
chr1	110200000	110300000	0.513615
chr1	110300000	110400000	0.380713
chr1	110400000	110500000	0.488909
chr1	110500000	110600000	0.428245
chr1	110600000	110700000	0.470883
chr1	110700000	110800000	0.379103
chr1	110800000	110900000	0.375253
chr1	110900000	111000000	0.391484
chr1	111000000	111100000	0.382127
chr1	111100000	111200000	0.458649
chr1	111200000	111300000	0.402527
chr1	111300000	111400000	0.379318
chr1	111400000	111500000	0.266057
chr1	111500000	111600000	0.483423
chr1	111600000	111700000	0.394289
chr1	111700000	111800000	0.414317
chr1	111800000	111900000	0.343537
chr1	111900000	112000000	0.340986
chr1	112000000	112100000	0.350014
chr1	112100000	112200000	0.345459
chr1	112200000	112300000	0.394497
chr1	112300000	112400000	0.298096
chr1	112400000	112500000	0.429813
chr1	112500000	112600000	0.392598
chr1	112600000	112700000	0.418491
chr1	112700000	112800000	0.464377
chr1	112800000	112900000	0.31785
chr1	112900000	113000000	0.402133
chr1	113000000	113100000	0.310183
chr1	113100000	113200000	0.314419
chr1	113200000	113300000	0.358936
chr1	113300000	113400000	0.284653
chr1	113400000	113500000	0.349937
chr1	113500000	113600000	0.37718
chr1	113600000	113700000	0.280824
chr1	113700000	113800000	0.351359
chr1	113800000	113900000	0.421421
chr1	113900000	114000000	0.306195
chr1	114000000	114100000	0.372759
chr1	114100000	114200000	0.370297
chr1	114200000	114300000	0.323538
chr1	114300000	114400000	0.312974
chr1	114400000	114500000	0.42346
chr1	114500000	114600000	0.381504
chr1	114600000	114700000	0.337942
chr1	114700000	114800000	0.389066
chr1	114800000	114900000	0.308806
chr1	114900000	115000000	0.292801
chr1	115000000	115100000	0.323429
chr1	115100000	115200000	0.261079
chr1	115200000	115300000	0.278289
chr1	115300000	115400000	0.324181
chr1	115400000	115500000	0.323354
chr1	115500000	115600000	0.341679
chr1	115600000	115700000	0.416475
chr1	115700000	115800000	0.438651
chr1	115800000	115900000	0.339842
chr1	115900000	116000000	0.334007
chr1	116000000	116100000	0.332209
chr1	116100000	116200000	0.258056
chr1	116200000	116300000	0.391592
chr1	116300000	116400000	0.304547
chr1	116400000	116500000	0.419349
chr1	116500000	116600000	0.409993
chr1	116600000	116700000	0.429675
chr1	116700000	116800000	0.392592
chr1	116800000	116900000	0.422408
chr1	116900000	117000000	0.412171
chr1	117000000	117100000	0.270953
chr1	117100000	117200000	0.298792
chr1	117200000	117300000	0.356345
chr1	117300000	117400000	0.333483
chr1	117400000	117500000	0.387331
chr1	117500000	117600000	0.377685
chr1	117600000	117700000	0.449408
chr1	117700000	117800000	0.342029
chr1	117800000	117900000	0.332605
chr1	117900000	118000000	0.307912
chr1	118000000	118100000	0.281406
chr1	118100000	118200000	0.262005
chr1	118200000	118300000	0.316715
chr1	118300000	118400000	0.294759
chr1	118400000	118500000	0.333025
chr1	118500000	118600000	0.329031
chr1	118600000	118700000	0.313883
chr1	118700000	118800000	0.288088
chr1	118800000	118900000	0.330335
chr1	118900000	119000000	0.400081
chr1	119000000	119100000	0.321218
chr1	119100000	119200000	0.332955
chr1	119200000	119300000	0.347187
chr1	119300000	119400000	0.410563
chr1	119400000	119500000	0.351558
chr1	119500000	119600000	0.35114
chr1	119600000	119700000	0.612867
chr1	119700000	119800000	0.357561
chr1	119800000	119900000	0.332765
chr1	119900000	120000000	0.310393
chr1	120000000	120100000	nan
chr1	120100000	120200000	0.236044
chr1	120200000	120300000	nan
chr1	120300000	120400000	nan
chr1	120400000	120500000	nan
chr1	120500000	120600000	nan
chr1	120600000	120700000	nan
chr1	120700000	120800000	nan
chr1	120800000	120900000	nan
chr1	120900000	121000000	0.380684
chr1	121000000	121100000	nan
chr1	121100000	121200000	nan
chr1	121200000	121300000	nan
chr1	121300000	121400000	nan
chr1	121400000	121500000	0.282399
chr1	121500000	121600000	0.275757
chr1	121600000	121700000	nan
chr1	121700000	121800000	nan
chr1	121800000	121900000	nan
chr1	121900000	122000000	nan
chr1	122000000	122100000	nan
chr1	122100000	122200000	nan
chr1	122200000	122300000	nan
chr1	122300000	122400000	nan
chr1	122400000	122500000	nan
chr1	122500000	122600000	nan
chr1	122600000	122700000	nan
chr1	122700000	122800000	nan
chr1	122800000	122900000	nan
chr1	122900000	123000000	nan
chr1	123000000	123100000	nan
chr1	123100000	123200000	nan
chr1	123200000	123300000	nan
chr1	123300000	123400000	nan
chr1	123400000	123500000	nan
chr1	123500000	123600000	nan
chr1	123600000	123700000	nan
chr1	123700000	123800000	nan
chr1	123800000	123900000	nan
chr1	123900000	124000000	nan
chr1	124000000	124100000	nan
chr1	124100000	124200000	nan
chr1	124200000	124300000	nan
chr1	124300000	124400000	nan
chr1	124400000	124500000	nan
chr1	124500000	124600000	nan
chr1	124600000	124700000	nan
chr1	124700000	124800000	nan
chr1	124800000	124900000	nan
chr1	124900000	125000000	nan
chr1	125000000	125100000	nan
chr1	125100000	125200000	nan
chr1	125200000	125300000	nan
chr1	125300000	125400000	nan
chr1	125400000	125500000	nan
chr1	125500000	125600000	nan
chr1	125600000	125700000	nan
chr1	125700000	125800000	nan
chr1	125800000	125900000	nan
chr1	125900000	126000000	nan
chr1	126000000	126100000	nan
chr1	126100000	126200000	nan
chr1	126200000	126300000	nan
chr1	126300000	126400000	nan
chr1	126400000	126500000	nan
chr1	126500000	126600000	nan
chr1	126600000	126700000	nan
chr1	126700000	126800000	nan
chr1	126800000	126900000	nan
chr1	126900000	127000000	nan
chr1	127000000	127100000	nan
chr1	127100000	127200000	nan
chr1	127200000	127300000	nan
chr1	127300000	127400000	nan
chr1	127400000	127500000	nan
chr1	127500000	127600000	nan
chr1	127600000	127700000	nan
chr1	127700000	127800000	nan
chr1	127800000	127900000	nan
chr1	127900000	128000000	nan
chr1	128000000	128100000	nan
chr1	128100000	128200000	nan
chr1	128200000	128300000	nan
chr1	128300000	128400000	nan
chr1	128400000	128500000	nan
chr1	128500000	128600000	nan
chr1	128600000	128700000	nan
chr1	128700000	128800000	nan
chr1	128800000	128900000	nan
chr1	128900000	129000000	nan
chr1	129000000	129100000	nan
chr1	129100000	129200000	nan
chr1	129200000	129300000	nan
chr1	129300000	129400000	nan
chr1	129400000	129500000	nan
chr1	129500000	129600000	nan
chr1	129600000	129700000	nan
chr1	129700000	129800000	nan
chr1	129800000	129900000	nan
chr1	129900000	130000000	nan
chr1	130000000	130100000	nan
chr1	130100000	130200000	nan
chr1	130200000	130300000	nan
chr1	130300000	130400000	nan
chr1	130400000	130500000	nan
chr1	130500000	130600000	nan
chr1	130600000	130700000	nan
chr1	130700000	130800000	nan
chr1	130800000	130900000	nan
chr1	130900000	131000000	nan
chr1	131000000	131100000	nan
chr1	131100000	131200000	nan
chr1	131200000	131300000	nan
chr1	131300000	131400000	nan
chr1	131400000	131500000	nan
chr1	131500000	131600000	nan
chr1	131600000	131700000	nan
chr1	131700000	131800000	nan
chr1	131800000	131900000	nan
chr1	131900000	132000000	nan
chr1	132000000	132100000	nan
chr1	132100000	132200000	nan
chr1	132200000	132300000	nan
chr1	132300000	132400000	nan
chr1	132400000	132500000	nan
chr1	132500000	132600000	nan
chr1	132600000	132700000	nan
chr1	132700000	132800000	nan
chr1	132800000	132900000	nan
chr1	132900000	133000000	nan
chr1	133000000	133100000	nan
chr1	133100000	133200000	nan
chr1	133200000	133300000	nan
chr1	133300000	133400000	nan
chr1	133400000	133500000	nan
chr1	133500000	133600000	nan
chr1	133600000	133700000	nan
chr1	133700000	133800000	nan
chr1	133800000	133900000	nan
chr1	133900000	134000000	nan
chr1	134000000	134100000	nan
chr1	134100000	134200000	nan
chr1	134200000	134300000	nan
chr1	134300000	134400000	nan
chr1	134400000	134500000	nan
chr1	134500000	134600000	nan
chr1	134600000	134700000	nan
chr1	134700000	134800000	nan
chr1	134800000	134900000	nan
chr1	134900000	135000000	nan
chr1	135000000	135100000	nan
chr1	135100000	135200000	nan
chr1	135200000	135300000	nan
chr1	135300000	135400000	nan
chr1	135400000	135500000	nan
chr1	135500000	135600000	nan
chr1	135600000	135700000	nan
chr1	135700000	135800000	nan
chr1	135800000	135900000	nan
chr1	135900000	136000000	nan
chr1	136000000	136100000	nan
chr1	136100000	136200000	nan
chr1	136200000	136300000	nan
chr1	136300000	136400000	nan
chr1	136400000	136500000	nan
chr1	136500000	136600000	nan
chr1	136600000	136700000	nan
chr1	136700000	136800000	nan
chr1	136800000	136900000	nan
chr1	136900000	137000000	nan
chr1	137000000	137100000	nan
chr1	137100000	137200000	nan
chr1	137200000	137300000	nan
chr1	137300000	137400000	nan
chr1	137400000	137500000	nan
chr1	137500000	137600000	nan
chr1	137600000	137700000	nan
chr1	137700000	137800000	nan
chr1	137800000	137900000	nan
chr1	137900000	138000000	nan
chr1	138000000	138100000	nan
chr1	138100000	138200000	nan
chr1	138200000	138300000	nan
chr1	138300000	138400000	nan
chr1	138400000	138500000	nan
chr1	138500000	138600000	nan
chr1	138600000	138700000	nan
chr1	138700000	138800000	nan
chr1	138800000	138900000	nan
chr1	138900000	139000000	nan
chr1	139000000	139100000	nan
chr1	139100000	139200000	nan
chr1	139200000	139300000	nan
chr1	139300000	139400000	nan
chr1	139400000	139500000	nan
chr1	139500000	139600000	nan
chr1	139600000	139700000	nan
chr1	139700000	139800000	nan
chr1	139800000	139900000	nan
chr1	139900000	140000000	nan
chr1	140000000	140100000	nan
chr1	140100000	140200000	nan
chr1	140200000	140300000	nan
chr1	140300000	140400000	nan
chr1	140400000	140500000	nan
chr1	140500000	140600000	nan
chr1	140600000	140700000	nan
chr1	140700000	140800000	nan
chr1	140800000	140900000	nan
chr1	140900000	141000000	nan
chr1	141000000	141100000	nan
chr1	141100000	141200000	nan
chr1	141200000	141300000	nan
chr1	141300000	141400000	nan
chr1	141400000	141500000	nan
chr1	141500000	141600000	nan
chr1	141600000	141700000	nan
chr1	141700000	141800000	nan
chr1	141800000	141900000	nan
chr1	141900000	142000000	nan
chr1	142000000	142100000	nan
chr1	142100000	142200000	nan
chr1	142200000	142300000	nan
chr1	142300000	142400000	nan
chr1	142400000	142500000	nan
chr1	142500000	142600000	nan
chr1	142600000	142700000	nan
chr1	142700000	142800000	nan
